"","iphone","iphonedisunc","iphonedisneg","iphoneperpos","iphonedispos","iphonecampos","iphonecamunc","iphoneperneg","iphoneperunc","iphonesentiment.1","iphonesentiment"
"500",0,0,0,1,0,0,0,0,0,"0","1"
"501",0,0,0,2,0,0,0,0,0,"0","1"
"502",0,0,0,0,0,0,0,0,0,"0","1"
"503",0,0,0,0,1,0,0,0,0,"0","1"
"504",1,0,0,0,0,0,0,0,0,"5","6"
"505",0,0,0,0,3,0,0,0,0,"0","1"
"506",0,0,0,0,0,0,0,0,0,"0","1"
"507",0,0,0,0,0,0,0,0,0,"0","1"
"508",1,0,0,0,0,0,0,0,0,"5","6"
"509",0,0,0,0,0,0,0,0,0,"0","1"
"510",0,0,0,2,0,0,0,0,0,"0","1"
"511",0,0,10,5,0,1,1,0,0,"0","1"
"512",0,0,0,0,0,0,0,0,0,"0","1"
"513",0,0,0,0,1,0,0,0,0,"0","1"
"514",1,8,0,0,0,0,0,0,2,"5","6"
"515",1,2,0,0,1,0,0,0,3,"5","6"
"516",1,0,0,0,0,0,0,0,0,"5","6"
"517",0,0,1,0,0,2,2,0,0,"0","1"
"518",0,0,0,0,0,0,0,0,0,"0","1"
"519",1,0,0,0,0,0,0,0,0,"5","6"
"520",0,0,0,0,0,0,0,0,0,"0","1"
"521",0,0,0,0,0,0,0,4,0,"0","1"
"522",2,0,0,0,0,0,0,0,0,"5","6"
"523",0,0,10,0,0,0,0,0,0,"0","1"
"524",0,0,0,0,0,0,0,0,0,"0","1"
"525",2,0,0,0,0,0,0,0,0,"5","6"
"526",1,0,0,0,2,0,0,0,0,"3","4"
"527",1,0,0,0,0,0,0,0,0,"5","6"
"528",0,0,0,1,0,0,0,0,0,"0","1"
"529",0,0,0,1,0,0,0,0,0,"0","1"
"530",0,0,0,0,0,1,7,0,0,"0","1"
"531",0,0,0,0,0,0,0,0,0,"0","1"
"532",1,1,0,0,0,0,0,0,0,"3","4"
"533",1,0,0,0,0,0,0,0,0,"5","6"
"534",0,0,0,0,0,0,0,0,0,"0","1"
"535",0,2,0,0,0,0,0,0,0,"0","1"
"536",41,4,0,0,0,0,0,0,0,"5","6"
"537",0,0,0,1,0,0,0,0,0,"0","1"
"538",11,0,0,0,0,0,1,0,1,"5","6"
"539",9,0,0,0,0,0,0,1,0,"5","6"
"540",1,0,0,0,0,0,0,0,0,"5","6"
"541",0,0,0,0,0,0,0,0,0,"0","1"
"542",0,0,0,1,0,0,0,0,0,"0","1"
"543",0,0,1,0,0,0,0,0,0,"0","1"
"544",0,0,0,0,1,0,0,0,0,"0","1"
"545",0,0,0,0,3,0,0,0,0,"0","1"
"546",1,0,0,0,0,0,0,0,0,"5","6"
"547",0,0,0,0,0,0,0,0,0,"0","1"
"548",0,0,0,0,0,0,0,0,0,"0","1"
"549",1,1,0,0,0,0,0,0,3,"5","6"
"550",0,0,0,0,3,0,0,0,0,"0","1"
"551",0,0,0,0,1,0,0,0,0,"0","1"
"552",0,0,0,1,0,0,0,0,0,"0","1"
"553",11,0,0,0,0,3,1,0,1,"5","6"
"554",0,0,0,0,0,0,0,0,0,"0","1"
"555",2,0,0,0,0,0,0,0,0,"5","6"
"556",0,0,0,0,0,1,0,0,0,"0","1"
"557",0,0,3,0,0,0,0,0,0,"0","1"
"558",0,0,0,0,0,1,0,0,0,"0","1"
"559",0,0,0,0,1,0,0,0,0,"0","1"
"560",4,0,0,0,0,0,0,0,0,"5","6"
"561",0,0,0,1,0,0,0,0,0,"0","1"
"562",1,0,0,0,0,0,0,0,0,"5","6"
"563",1,0,0,0,0,0,0,0,0,"5","6"
"564",2,0,0,0,0,0,0,0,0,"5","6"
"565",0,0,10,0,0,1,1,0,0,"0","1"
"566",0,0,0,0,0,0,0,0,0,"0","1"
"567",0,0,0,0,0,0,0,0,0,"0","1"
"568",0,0,0,2,0,0,0,0,0,"0","1"
"569",0,0,0,0,1,0,0,0,0,"0","1"
"570",0,0,0,3,0,0,0,5,0,"0","1"
"571",0,0,0,0,0,1,7,0,0,"0","1"
"572",0,0,0,0,0,0,0,1,0,"0","1"
"573",0,0,0,0,0,0,0,1,0,"0","1"
"574",1,0,0,0,0,0,0,0,0,"5","6"
"575",0,0,0,0,0,0,0,0,0,"0","1"
"576",1,1,0,0,3,0,0,0,2,"5","6"
"577",1,0,0,0,0,0,0,0,0,"5","6"
"578",5,0,0,0,0,0,0,0,0,"5","6"
"579",0,0,0,0,0,1,7,0,0,"0","1"
"580",41,4,0,0,0,0,0,0,0,"5","6"
"581",1,0,0,0,0,0,0,0,0,"5","6"
"582",0,0,0,0,0,0,0,1,0,"0","1"
"583",1,0,0,0,0,0,0,0,0,"5","6"
"584",2,0,0,0,0,0,0,0,0,"5","6"
"585",1,0,0,0,0,0,0,0,0,"5","6"
"586",0,0,0,0,0,0,0,0,0,"0","1"
"587",0,0,0,0,0,0,0,0,0,"0","1"
"588",0,0,0,0,0,0,0,0,0,"0","1"
"589",41,4,0,0,0,0,0,0,0,"5","6"
"590",0,0,1,0,0,0,0,0,0,"0","1"
"591",2,0,0,0,0,0,0,0,0,"5","6"
"592",2,0,0,0,0,0,0,0,0,"5","6"
"593",0,0,0,0,0,0,0,0,0,"0","1"
"594",0,0,0,3,0,0,0,0,0,"0","1"
"595",2,0,0,0,0,0,0,0,0,"5","6"
"596",0,0,1,13,0,0,0,0,0,"0","1"
"597",0,0,0,0,0,0,0,4,0,"0","1"
"598",0,0,0,0,0,0,0,1,0,"0","1"
"599",0,0,0,0,0,3,0,0,0,"0","1"
"600",0,0,0,0,0,0,0,0,0,"0","1"
"601",1,0,0,0,0,0,0,0,0,"5","6"
"602",0,0,3,0,0,1,7,0,0,"0","1"
"603",0,0,1,0,0,0,0,0,0,"0","1"
"604",1,0,0,0,0,0,0,0,0,"5","6"
"605",1,0,0,0,0,0,0,0,0,"5","6"
"606",0,0,0,0,0,3,2,0,0,"0","1"
"607",1,0,0,0,0,0,0,0,0,"5","6"
"608",0,0,0,1,0,0,0,0,0,"0","1"
"609",2,0,0,0,0,0,0,0,0,"5","6"
"610",1,0,0,0,0,0,0,0,0,"5","6"
"611",0,0,0,0,2,0,0,0,2,"0","1"
"612",0,2,0,0,0,1,0,0,0,"0","1"
"613",0,0,0,1,1,0,0,0,0,"0","1"
"614",0,0,0,0,0,0,0,0,0,"0","1"
"615",1,0,0,0,0,0,0,0,0,"5","6"
"616",11,0,0,0,0,3,1,0,1,"5","6"
"617",0,0,0,3,0,0,0,5,0,"0","1"
"618",0,0,0,0,0,0,0,0,0,"0","1"
"619",0,0,1,0,0,0,0,0,0,"0","1"
"620",0,0,0,3,0,0,0,5,0,"0","1"
"621",0,0,3,0,0,1,7,0,0,"0","1"
"622",1,9,0,0,0,0,0,0,5,"5","6"
"623",41,4,0,0,1,0,0,0,0,"5","6"
"624",1,0,0,0,0,0,0,0,0,"5","6"
"625",2,0,0,0,0,0,0,0,0,"5","6"
"626",1,0,0,0,0,0,0,0,0,"5","6"
"627",0,0,0,0,0,0,0,0,0,"0","1"
"628",0,0,0,0,0,0,0,0,0,"0","1"
"629",1,0,0,0,0,0,0,0,0,"5","6"
"630",2,1,0,0,0,0,0,0,1,"5","6"
"631",1,0,0,0,0,0,0,0,0,"5","6"
"632",0,0,0,0,0,0,2,0,0,"0","1"
"633",41,4,0,0,0,0,0,0,0,"5","6"
"634",1,0,0,0,0,0,0,0,3,"5","6"
"635",1,3,0,0,0,0,0,0,0,"3","4"
"636",1,1,0,0,3,0,0,0,0,"3","4"
"637",0,0,0,0,0,0,0,0,0,"0","1"
"638",1,0,0,0,0,0,0,0,0,"5","6"
"639",0,0,0,0,3,0,0,0,0,"0","1"
"640",0,0,0,0,0,0,0,1,0,"0","1"
"641",0,0,0,0,0,0,0,0,0,"0","1"
"642",1,0,0,0,0,0,0,0,0,"5","6"
"643",2,0,0,0,0,0,0,0,0,"5","6"
"644",2,0,0,0,0,0,0,0,0,"5","6"
"645",11,0,0,0,3,0,1,0,0,"5","6"
"646",1,0,0,0,0,0,0,0,0,"5","6"
"647",1,0,0,0,0,0,0,0,0,"5","6"
"648",2,0,1,0,0,0,0,0,0,"5","6"
"649",2,0,0,0,0,0,0,0,0,"5","6"
"650",0,0,0,0,0,0,0,0,0,"0","1"
"651",0,0,0,0,0,0,0,0,0,"0","1"
"652",41,4,0,0,1,0,0,0,0,"5","6"
"653",1,0,0,0,0,0,0,0,0,"5","6"
"654",1,0,0,0,0,0,0,0,0,"5","6"
"655",0,0,0,0,0,0,0,0,0,"0","1"
"656",0,0,0,0,0,0,0,0,0,"0","1"
"657",0,0,0,0,0,0,0,0,0,"0","1"
"658",1,0,0,0,0,0,0,0,0,"5","6"
"659",0,0,0,5,0,0,0,0,0,"0","1"
"660",1,0,0,0,0,0,0,0,0,"5","6"
"661",0,0,0,0,0,0,0,0,1,"0","1"
"662",0,0,0,0,0,0,0,0,0,"0","1"
"663",1,1,0,0,0,0,0,0,3,"5","6"
"664",0,0,0,2,0,0,0,0,0,"0","1"
"665",0,0,0,1,0,0,0,0,0,"0","1"
"666",1,0,0,0,0,0,0,0,0,"5","6"
"667",1,1,0,0,0,0,0,0,0,"3","4"
"668",0,0,0,5,0,0,1,0,0,"0","1"
"669",0,1,5,0,0,0,0,5,0,"0","1"
"670",11,0,0,0,0,3,1,0,1,"5","6"
"671",0,0,0,0,0,0,0,0,0,"0","1"
"672",1,0,0,0,0,0,0,0,0,"5","6"
"673",0,0,0,0,0,0,0,0,0,"0","1"
"674",1,0,0,0,0,0,0,0,0,"5","6"
"675",0,0,3,0,0,1,0,0,0,"0","1"
"676",1,0,0,0,0,0,0,0,0,"5","6"
"677",0,0,0,0,0,0,0,0,0,"0","1"
"678",0,0,0,0,0,0,0,0,0,"0","1"
"679",0,0,0,0,0,0,0,0,0,"0","1"
"680",0,0,0,0,2,0,0,0,0,"0","1"
"681",2,0,0,0,0,0,0,0,0,"5","6"
"682",1,1,0,0,0,0,0,0,0,"3","4"
"683",1,0,0,0,0,0,0,0,0,"5","6"
"684",1,0,0,0,0,0,0,0,0,"5","6"
"685",1,0,0,0,0,0,0,0,0,"5","6"
"686",0,0,0,0,0,0,0,0,0,"0","1"
"687",0,0,0,0,0,0,0,3,0,"0","1"
"688",6,0,0,0,0,0,0,0,0,"5","6"
"689",0,0,0,0,1,0,0,0,0,"0","1"
"690",0,0,0,1,1,0,0,0,0,"0","1"
"691",2,0,0,0,3,0,0,0,0,"5","6"
"692",1,0,0,0,0,0,0,0,0,"5","6"
"693",0,1,0,0,0,0,0,0,0,"0","1"
"694",0,0,3,0,0,1,7,0,0,"0","1"
"695",0,0,0,0,0,0,0,3,0,"0","1"
"696",11,0,0,0,3,0,1,0,0,"5","6"
"697",0,0,5,0,0,0,0,0,0,"0","1"
"698",0,0,0,0,1,0,0,0,0,"0","1"
"699",1,0,0,0,0,0,0,0,0,"5","6"
"700",1,2,0,0,0,0,0,0,0,"3","4"
"701",0,0,0,21,0,0,0,0,0,"0","1"
"702",0,0,1,0,0,0,0,0,0,"0","1"
"703",0,0,0,5,0,0,0,0,0,"0","1"
"704",0,0,0,0,0,0,0,0,0,"0","1"
"705",1,0,0,0,0,0,0,0,0,"5","6"
"706",1,9,0,0,0,0,0,0,5,"5","6"
"707",1,0,0,0,0,0,0,0,0,"5","6"
"708",0,0,0,0,0,1,7,0,0,"0","1"
"709",0,0,0,0,0,0,0,1,0,"0","1"
"710",0,0,0,0,0,0,0,0,0,"0","1"
"711",0,0,0,0,0,0,0,0,0,"0","1"
"712",4,0,0,0,0,0,0,0,0,"5","6"
"713",0,0,0,0,0,0,0,4,0,"0","1"
"714",1,0,0,0,0,0,0,0,0,"5","6"
"715",0,0,1,0,0,0,0,0,0,"0","1"
"716",1,0,0,0,0,0,0,0,0,"5","6"
"717",1,0,0,0,0,0,0,0,0,"5","6"
"718",0,0,0,0,0,0,0,0,0,"0","1"
"719",1,0,0,0,0,0,0,0,0,"5","6"
"720",0,1,0,0,0,0,0,0,0,"0","1"
"721",1,0,0,0,0,0,0,0,0,"5","6"
"722",0,0,0,0,0,0,0,4,0,"0","1"
"723",1,0,0,0,0,0,0,0,0,"5","6"
"724",0,1,5,0,0,0,0,0,0,"0","1"
"725",1,0,0,0,0,0,0,0,0,"5","6"
"726",0,0,0,0,3,0,0,0,0,"0","1"
"727",1,0,0,0,0,0,0,0,0,"5","6"
"728",11,0,0,0,3,0,1,0,0,"5","6"
"729",0,0,0,0,0,0,0,0,0,"0","1"
"730",0,0,0,0,0,0,0,0,0,"0","1"
"731",0,0,0,0,0,0,0,0,0,"0","1"
"732",0,0,0,0,0,0,0,5,0,"0","1"
"733",0,0,0,3,0,0,0,0,0,"0","1"
"734",0,0,0,0,0,0,0,0,0,"0","1"
"735",0,0,0,0,0,1,0,0,0,"0","1"
"736",2,0,0,0,0,0,0,0,0,"5","6"
"737",0,0,0,0,0,0,0,0,0,"0","1"
"738",1,0,0,0,0,0,0,0,0,"5","6"
"739",1,0,0,0,0,0,0,0,0,"5","6"
"740",0,0,0,1,0,0,0,0,0,"0","1"
"741",41,4,0,0,0,0,0,0,0,"5","6"
"742",7,0,0,0,0,0,0,0,0,"5","6"
"743",0,0,0,0,0,0,0,0,0,"0","1"
"744",1,1,0,0,1,0,0,0,0,"3","4"
"745",0,0,0,0,0,0,0,2,0,"0","1"
"746",1,7,0,0,0,0,0,0,7,"5","6"
"747",1,3,0,0,0,0,0,0,0,"3","4"
"748",0,0,0,0,0,3,0,0,0,"0","1"
"749",0,0,0,0,0,0,0,0,0,"0","1"
"750",0,0,0,0,0,0,0,0,1,"0","1"
"751",1,0,0,0,0,0,0,0,0,"5","6"
"752",0,0,0,0,0,3,0,0,0,"0","1"
"753",1,0,0,0,0,0,0,0,0,"5","6"
"754",1,0,0,0,0,0,0,0,0,"5","6"
"755",1,0,0,0,0,0,0,0,0,"5","6"
"756",0,0,0,0,0,0,0,0,0,"0","1"
"757",0,0,0,0,3,0,0,0,0,"0","1"
"758",1,0,0,0,0,0,0,0,0,"5","6"
"759",0,0,0,0,0,0,0,0,0,"0","1"
"760",0,0,0,0,0,0,0,0,0,"0","1"
"761",0,0,0,0,1,0,0,0,1,"0","1"
"762",0,0,0,0,1,0,0,0,1,"0","1"
"763",0,0,0,0,0,0,0,0,0,"0","1"
"764",1,0,0,0,0,0,0,0,0,"5","6"
"765",2,0,0,0,0,0,0,0,0,"5","6"
"766",0,0,5,0,0,0,0,5,0,"0","1"
"767",5,0,0,0,0,0,0,0,0,"5","6"
"768",0,0,10,0,0,0,0,0,0,"0","1"
"769",0,0,0,0,0,0,0,0,0,"0","1"
"770",0,0,0,0,0,0,0,0,0,"0","1"
"771",0,0,0,0,0,0,0,0,0,"0","1"
"772",0,4,0,0,0,0,0,0,0,"0","1"
"773",6,0,0,0,0,0,0,0,0,"5","6"
"774",1,0,0,0,0,0,0,0,0,"5","6"
"775",0,0,0,0,0,0,0,0,0,"0","1"
"776",1,1,0,0,0,0,0,0,0,"3","4"
"777",0,0,0,0,0,0,0,0,0,"0","1"
"778",0,0,0,0,0,0,0,0,0,"0","1"
"779",6,0,0,0,0,0,0,0,0,"5","6"
"780",6,0,0,0,0,0,0,0,0,"5","6"
"781",0,0,0,0,0,0,0,0,0,"0","1"
"782",1,0,0,0,0,0,0,0,0,"5","6"
"783",0,0,0,0,0,0,0,0,0,"0","1"
"784",1,9,0,0,0,0,0,0,0,"3","4"
"785",0,0,0,0,0,0,0,0,0,"0","1"
"786",0,0,0,0,5,0,0,0,1,"0","1"
"787",1,0,0,0,0,0,0,0,0,"5","6"
"788",0,0,0,0,2,0,0,0,0,"0","1"
"789",1,0,0,0,0,0,0,0,0,"5","6"
"790",1,0,0,0,0,0,0,0,0,"5","6"
"791",1,0,0,0,0,0,0,0,0,"5","6"
"792",0,0,0,5,0,1,1,0,0,"0","1"
"793",1,0,0,0,0,0,0,0,0,"5","6"
"794",0,0,0,0,0,0,0,0,0,"0","1"
"795",0,0,0,0,0,0,0,0,0,"0","1"
"796",2,0,0,0,0,0,0,0,0,"5","6"
"797",0,0,0,0,0,0,0,0,0,"0","1"
"798",0,0,0,0,0,0,0,0,0,"0","1"
"799",0,0,10,5,0,1,1,0,0,"0","1"
"800",0,0,0,0,1,0,0,0,0,"0","1"
"801",1,0,0,0,0,0,0,0,0,"5","6"
"802",1,0,0,0,2,0,0,0,1,"5","6"
"803",0,0,1,0,0,0,0,0,0,"0","1"
"804",1,3,0,0,4,0,0,0,0,"3","4"
"805",1,0,0,0,0,0,0,0,0,"5","6"
"806",41,0,0,0,1,0,0,0,0,"5","6"
"807",1,0,0,0,0,0,0,0,0,"5","6"
"808",2,1,0,0,0,0,0,0,0,"3","4"
"809",0,0,0,0,0,0,0,0,0,"0","1"
"810",0,0,0,2,0,0,0,0,0,"0","1"
"811",0,0,0,0,0,0,0,0,0,"0","1"
"812",11,1,0,0,0,3,0,0,1,"5","6"
"813",1,9,0,0,13,0,0,0,5,"5","6"
"814",1,1,0,0,0,0,0,0,0,"3","4"
"815",41,4,0,0,0,0,0,0,0,"5","6"
"816",1,0,0,0,0,0,0,0,0,"5","6"
"817",0,0,0,2,0,0,0,0,0,"0","1"
"818",0,0,0,0,0,0,0,0,0,"0","1"
"819",0,0,0,1,0,0,0,0,0,"0","1"
"820",1,0,0,0,0,0,0,0,0,"5","6"
"821",0,0,0,0,0,0,0,0,0,"0","1"
"822",1,0,0,0,0,0,0,0,0,"5","6"
"823",1,0,0,0,0,0,0,0,0,"5","6"
"824",0,0,3,0,0,0,0,0,0,"0","1"
"825",0,0,0,1,0,0,0,0,0,"0","1"
"826",0,0,0,0,0,0,0,0,0,"0","1"
"827",0,0,0,0,1,0,0,0,0,"0","1"
"828",0,0,0,3,0,0,0,5,0,"0","1"
"829",1,0,0,0,0,0,0,0,0,"5","6"
"830",0,0,4,0,0,0,1,0,0,"0","1"
"831",0,0,0,0,3,0,0,0,0,"0","1"
"832",1,0,0,0,0,0,0,0,0,"5","6"
"833",0,0,0,0,1,0,0,0,0,"0","1"
"834",0,1,5,0,0,0,0,0,0,"0","1"
"835",8,0,0,0,0,0,0,0,0,"5","6"
"836",0,0,0,2,0,0,0,0,0,"0","1"
"837",1,0,0,0,0,0,0,0,0,"5","6"
"838",0,0,1,0,0,0,0,0,0,"0","1"
"839",0,0,0,0,0,0,0,0,0,"0","1"
"840",6,0,0,0,0,0,0,0,0,"5","6"
"841",0,0,0,0,0,0,0,0,0,"0","1"
"842",1,0,0,0,0,0,0,0,0,"5","6"
"843",6,0,0,0,0,0,0,0,0,"5","6"
"844",0,0,0,0,0,0,0,0,0,"0","1"
"845",1,0,0,0,0,0,0,0,0,"5","6"
"846",1,0,0,0,0,0,0,0,0,"5","6"
"847",0,0,0,0,0,0,0,0,0,"0","1"
"848",1,0,0,0,0,0,0,0,0,"5","6"
"849",11,0,0,0,0,0,1,0,1,"5","6"
"850",0,0,0,1,0,0,0,0,0,"0","1"
"851",0,0,0,0,0,0,0,0,0,"0","1"
"852",41,4,0,0,0,0,0,0,0,"5","6"
"853",1,0,0,0,0,0,0,0,0,"5","6"
"854",0,0,0,0,2,0,0,0,0,"0","1"
"855",0,0,0,0,0,0,0,2,0,"0","1"
"856",0,0,0,0,0,0,0,0,0,"0","1"
"857",0,0,0,1,0,0,0,0,0,"0","1"
"858",0,0,1,5,0,0,0,0,0,"0","1"
"859",0,0,0,0,0,0,0,0,0,"0","1"
"860",1,0,0,0,0,0,0,0,0,"5","6"
"861",0,0,0,4,0,0,0,0,0,"0","1"
"862",0,0,1,0,0,0,0,0,0,"0","1"
"863",0,0,0,0,0,0,0,0,0,"0","1"
"864",0,0,0,0,0,0,0,0,0,"0","1"
"865",0,0,5,0,0,0,0,5,0,"0","1"
"866",0,0,4,0,0,0,0,0,0,"0","1"
"867",0,0,0,0,0,0,0,0,0,"0","1"
"868",0,0,0,0,0,1,7,0,0,"0","1"
"869",0,0,0,0,0,0,0,1,0,"0","1"
"870",0,0,0,1,0,0,0,0,0,"0","1"
"871",0,0,0,0,0,0,0,4,0,"0","1"
"872",0,0,0,0,0,0,0,0,0,"0","1"
"873",0,0,0,0,0,0,0,0,0,"0","1"
"874",1,0,0,0,0,0,0,0,0,"5","6"
"875",0,0,0,0,0,0,0,0,0,"0","1"
"876",0,0,5,3,0,0,0,5,0,"0","1"
"877",0,0,0,0,0,0,0,0,0,"0","1"
"878",1,0,0,0,0,0,0,0,0,"5","6"
"879",1,0,0,0,0,0,0,0,0,"5","6"
"880",0,0,0,3,0,0,0,5,0,"0","1"
"881",1,0,0,0,0,0,0,0,0,"5","6"
"882",1,0,0,0,0,0,0,0,0,"5","6"
"883",0,0,1,3,0,0,0,0,0,"0","1"
"884",0,0,0,0,0,0,0,0,0,"0","1"
"885",0,0,0,0,0,0,0,0,0,"0","1"
"886",0,0,0,0,1,0,0,0,1,"0","1"
"887",0,0,0,0,0,0,0,0,0,"0","1"
"888",0,0,0,0,0,0,0,0,0,"0","1"
"889",1,0,0,0,0,0,0,0,0,"5","6"
"890",0,0,0,0,0,0,0,0,0,"0","1"
"891",0,0,0,1,0,0,0,0,0,"0","1"
"892",1,1,0,0,0,0,0,0,0,"3","4"
"893",0,0,0,1,0,0,0,0,0,"0","1"
"894",1,0,0,0,0,0,0,0,0,"5","6"
"895",0,0,5,0,0,0,0,5,0,"0","1"
"896",0,0,0,0,3,0,0,0,0,"0","1"
"897",1,0,0,0,0,0,0,0,0,"5","6"
"898",0,0,0,0,0,0,0,0,0,"0","1"
"899",0,0,0,0,0,0,0,1,0,"0","1"
"900",2,0,0,0,0,0,0,0,0,"5","6"
"901",0,0,0,0,0,0,0,0,0,"0","1"
"902",0,0,0,0,0,0,0,1,0,"0","1"
"903",1,0,0,0,0,0,0,0,0,"5","6"
"904",1,0,0,0,0,0,0,0,0,"5","6"
"905",0,0,0,3,6,0,0,0,0,"0","1"
"906",0,0,0,0,0,0,0,0,2,"0","1"
"907",1,0,0,0,0,0,0,0,0,"5","6"
"908",0,0,0,2,0,1,0,0,0,"0","1"
"909",1,0,0,0,0,0,0,0,0,"5","6"
"910",0,0,0,0,0,0,0,0,1,"0","1"
"911",1,0,0,0,0,0,0,0,0,"5","6"
"912",0,0,0,0,0,0,0,2,0,"0","1"
"913",11,0,0,0,0,3,1,0,1,"5","6"
"914",1,0,0,0,0,0,0,0,0,"5","6"
"915",0,0,14,0,0,0,0,0,0,"0","1"
"916",1,0,0,0,0,0,0,0,0,"5","6"
"917",1,0,0,0,0,0,0,0,0,"5","6"
"918",1,0,0,0,0,0,0,0,0,"5","6"
"919",0,0,0,0,0,0,0,0,0,"0","1"
"920",0,0,0,0,0,0,0,0,0,"0","1"
"921",0,0,0,0,3,0,0,0,0,"0","1"
"922",0,0,0,0,0,0,0,1,0,"0","1"
"923",0,0,0,1,0,0,0,0,0,"0","1"
"924",0,0,0,0,0,0,0,2,0,"0","1"
"925",1,0,0,0,0,0,0,0,0,"5","6"
"926",0,0,0,0,0,0,0,0,0,"0","1"
"927",1,0,0,0,0,0,0,0,0,"5","6"
"928",0,0,1,0,0,2,1,0,0,"0","1"
"929",1,0,0,0,0,0,0,0,0,"5","6"
"930",1,0,0,0,0,0,0,0,0,"5","6"
"931",1,0,0,0,0,0,0,0,0,"5","6"
"932",0,0,3,0,0,0,0,0,0,"0","1"
"933",0,0,0,0,1,0,0,0,0,"0","1"
"934",0,0,0,0,1,0,0,0,0,"0","1"
"935",1,0,0,0,0,0,0,0,0,"5","6"
"936",0,0,5,0,0,0,0,5,0,"0","1"
"937",1,0,0,0,0,0,0,0,1,"5","6"
"938",1,0,0,0,2,0,1,1,0,"5","6"
"939",0,0,0,0,0,0,0,0,0,"0","1"
"940",1,0,0,0,0,0,0,0,0,"5","6"
"941",1,0,0,0,0,0,2,0,0,"5","6"
"942",0,0,7,0,0,0,0,0,0,"0","1"
"943",0,0,0,0,0,0,1,0,0,"0","1"
"944",1,0,0,0,0,0,0,0,0,"5","6"
"945",1,0,0,0,0,0,0,0,0,"5","6"
"946",0,0,0,0,0,0,0,0,3,"0","1"
"947",1,0,0,0,0,0,0,0,0,"5","6"
"948",0,0,0,0,0,0,0,0,0,"0","1"
"949",2,0,0,0,0,0,0,0,0,"5","6"
"950",0,0,0,0,0,0,0,0,1,"0","1"
"951",0,0,0,0,0,0,0,0,0,"0","1"
"952",1,0,0,0,0,0,0,0,0,"5","6"
"953",0,4,0,0,0,0,0,0,0,"0","1"
"954",0,0,0,0,0,0,0,0,0,"0","1"
"955",2,0,0,0,0,0,0,0,0,"5","6"
"956",1,0,0,0,0,0,0,0,0,"5","6"
"957",0,0,0,1,0,0,0,0,0,"0","1"
"958",11,0,0,0,3,0,1,0,0,"5","6"
"959",0,0,3,0,0,1,7,0,0,"0","1"
"960",0,0,0,0,0,1,7,0,0,"0","1"
"961",0,0,3,0,0,0,0,0,0,"0","1"
"962",1,0,0,0,0,0,0,0,0,"5","6"
"963",0,0,0,0,0,0,0,1,0,"0","1"
"964",0,0,0,1,2,0,0,0,0,"0","1"
"965",1,0,0,0,0,0,0,0,0,"5","6"
"966",2,0,0,0,0,0,0,0,0,"5","6"
"967",1,0,0,0,0,0,0,0,0,"5","6"
"968",0,0,0,0,1,0,0,0,0,"0","1"
"969",1,0,0,0,0,0,0,0,0,"5","6"
"970",2,0,0,0,0,0,0,0,0,"5","6"
"971",0,0,1,0,0,0,0,0,0,"0","1"
"972",0,0,0,0,0,0,0,1,0,"0","1"
"973",0,0,0,0,0,0,0,0,0,"0","1"
"974",0,0,0,0,0,3,0,0,0,"0","1"
"975",1,0,0,0,0,0,0,0,0,"5","6"
"976",3,0,0,0,2,0,0,0,2,"5","6"
"977",0,0,0,0,0,0,0,0,0,"0","1"
"978",41,4,0,0,0,0,0,0,0,"5","6"
"979",0,0,1,2,0,0,0,0,0,"0","1"
"980",1,0,0,0,0,0,0,0,0,"5","6"
"981",1,1,0,0,1,0,0,0,1,"5","6"
"982",0,0,0,0,0,3,0,0,0,"0","1"
"983",1,9,0,0,0,0,0,0,0,"3","4"
"984",0,0,0,0,1,0,0,0,0,"0","1"
"985",0,0,0,2,0,0,0,0,0,"0","1"
"986",0,0,0,0,0,0,0,0,0,"0","1"
"987",1,0,0,0,0,0,0,0,0,"5","6"
"988",1,0,0,0,0,0,0,0,0,"5","6"
"989",1,0,0,0,0,0,0,0,0,"5","6"
"990",0,0,0,0,0,0,0,0,0,"0","1"
"991",2,0,0,0,0,0,0,0,0,"5","6"
"992",1,0,0,0,0,0,0,0,0,"5","6"
"993",0,0,0,0,0,0,0,2,0,"0","1"
"994",1,0,0,0,0,0,0,0,0,"5","6"
"995",1,0,0,0,0,0,0,0,0,"5","6"
"996",0,0,0,0,0,0,0,0,0,"0","1"
"997",1,0,0,0,0,0,0,0,0,"5","6"
"998",0,0,0,0,0,0,0,1,0,"0","1"
"999",0,0,0,0,0,0,0,0,1,"0","1"
"1000",2,0,0,0,0,0,0,0,0,"5","6"
"1001",1,0,0,0,0,0,0,0,0,"5","6"
"1002",0,0,0,0,1,0,0,0,1,"0","1"
"1003",2,0,0,0,0,0,0,0,0,"5","6"
"1004",0,0,0,0,0,0,0,0,0,"0","1"
"1005",1,0,0,0,0,0,0,0,0,"5","6"
"1006",0,0,0,0,0,0,3,0,0,"0","1"
"1007",0,0,0,0,0,0,0,0,0,"0","1"
"1008",1,0,0,0,0,0,0,0,0,"5","6"
"1009",1,0,0,0,0,0,0,0,0,"5","6"
"1010",0,0,0,0,0,0,0,2,0,"0","1"
"1011",0,0,0,0,0,0,0,0,0,"0","1"
"1012",0,0,0,0,0,0,0,0,0,"0","1"
"1013",0,0,0,0,1,0,0,0,0,"0","1"
