"","iphonedisunc","iphonedisneg","iphoneperpos","iphonedispos","htcdispos","iphoneperneg","iphoneperunc","samsungperpos","samsungdispos","samsungdisneg","samsungperneg","galaxysentiment"
"23717",0,0,0,2,0,0,0,0,0,0,0,"3"
"23718",0,0,0,1,0,0,0,0,0,0,0,"3"
"23719",0,2,0,0,0,0,0,0,0,0,0,"1"
"23720",0,0,0,0,0,0,1,0,0,0,0,"5"
"23721",0,0,0,0,0,0,0,2,0,0,0,"0"
"23722",0,0,0,0,0,0,0,0,0,0,0,"5"
"23723",0,0,0,1,0,0,0,0,0,0,0,"3"
"23724",0,0,0,0,0,0,0,0,0,0,0,"5"
"23725",0,0,0,0,0,0,0,0,0,0,0,"0"
"23726",0,0,0,0,0,0,0,0,0,0,0,"0"
"23727",0,0,0,0,0,0,0,0,0,0,0,"5"
"23728",0,0,0,0,0,0,0,0,0,0,0,"5"
"23729",0,0,0,0,0,0,1,0,0,0,0,"5"
"23730",0,0,0,0,0,0,0,0,0,0,0,"5"
"23731",0,0,0,0,0,0,0,0,0,0,0,"5"
"23732",0,0,0,0,0,0,0,0,0,0,0,"0"
"23733",0,0,1,0,0,0,0,0,0,0,0,"5"
"23734",1,0,0,0,0,0,0,0,0,0,0,"3"
"23735",0,0,0,0,0,0,0,0,0,0,0,"0"
"23736",0,0,1,0,0,0,0,0,0,0,0,"5"
"23737",0,0,0,0,0,0,0,0,0,0,0,"5"
"23738",0,0,0,0,0,0,0,0,0,0,0,"5"
"23739",0,0,0,0,0,1,0,0,0,0,0,"5"
"23740",0,0,0,0,0,0,0,0,0,0,0,"5"
"23741",0,0,0,0,0,0,0,0,0,0,0,"5"
"23742",1,0,0,0,0,0,0,0,0,0,0,"3"
"23743",0,0,0,1,0,0,0,0,0,0,0,"3"
"23744",0,0,0,0,0,0,0,0,0,0,0,"5"
"23745",0,0,0,3,0,0,0,0,0,0,0,"5"
"23746",0,0,0,3,0,0,0,0,0,0,0,"5"
"23747",0,0,0,0,0,0,0,0,0,0,0,"5"
"23748",1,0,0,0,0,0,0,0,0,0,0,"3"
"23749",0,0,0,0,0,0,0,0,0,0,0,"5"
"23750",0,0,0,1,0,0,0,0,0,0,0,"3"
"23751",0,2,0,0,0,0,0,0,0,0,0,"5"
"23752",0,0,0,0,0,0,0,0,0,0,0,"5"
"23753",0,0,0,0,0,0,0,0,0,0,0,"5"
"23754",0,0,1,0,0,0,0,1,0,0,0,"5"
"23755",0,0,0,1,0,0,1,0,0,0,0,"2"
"23756",0,0,0,0,0,0,0,0,0,0,0,"5"
"23757",0,0,1,0,0,0,0,1,0,0,0,"5"
"23758",0,0,0,0,0,0,0,0,0,0,0,"5"
"23759",0,0,0,3,0,0,0,0,0,0,0,"5"
"23760",0,0,0,9,0,0,3,0,0,0,0,"5"
"23761",0,0,0,0,0,0,0,0,0,0,0,"5"
"23762",0,0,0,0,9,0,0,0,0,0,0,"0"
"23763",0,0,0,0,2,0,0,0,0,0,0,"0"
"23764",0,0,0,0,0,0,0,0,0,0,0,"5"
"23765",0,0,0,0,0,0,0,0,0,0,0,"5"
"23766",0,0,0,0,0,0,0,0,0,0,0,"5"
"23767",0,0,0,0,0,0,0,0,0,0,0,"5"
"23768",0,0,0,1,0,0,0,0,0,0,0,"3"
"23769",0,0,0,0,0,0,0,0,0,0,0,"5"
"23770",0,0,0,0,0,0,0,0,0,0,0,"0"
"23771",0,0,0,0,0,0,0,0,0,0,0,"5"
"23772",0,0,0,3,3,0,0,0,0,0,0,"5"
"23773",0,0,0,0,0,0,0,0,0,0,0,"5"
"23774",0,0,0,0,0,0,0,0,0,0,0,"5"
"23775",0,0,0,0,0,0,0,0,0,0,0,"5"
"23776",0,0,0,0,0,0,0,0,0,0,0,"5"
"23777",0,0,0,0,0,0,0,0,0,0,0,"5"
"23778",0,0,0,0,0,0,0,0,0,0,0,"5"
"23779",0,0,0,0,0,0,0,0,0,0,0,"5"
"23780",0,1,0,0,0,0,0,0,0,0,0,"5"
"23781",0,0,0,0,0,0,0,0,0,0,0,"5"
"23782",0,0,0,0,0,0,0,0,0,0,0,"5"
"23783",0,0,0,0,0,0,0,0,0,0,0,"5"
"23784",0,0,1,0,0,0,0,0,0,0,0,"5"
"23785",0,0,0,0,0,0,0,0,0,0,0,"5"
"23786",0,0,0,0,0,0,0,0,0,0,0,"5"
"23787",7,0,0,0,0,0,127,0,0,0,0,"5"
"23788",0,0,0,0,0,0,0,0,0,0,0,"5"
"23789",0,0,0,0,0,0,0,0,0,0,0,"5"
"23790",0,0,0,0,0,0,0,0,0,0,0,"5"
"23791",0,0,0,0,0,0,0,0,0,0,0,"5"
"23792",0,0,1,0,0,0,0,0,0,0,0,"5"
"23793",0,0,0,0,0,0,0,0,0,0,0,"5"
"23794",0,0,0,0,0,0,0,0,0,0,0,"5"
"23795",0,0,0,0,0,0,0,0,0,0,0,"5"
"23796",0,0,0,0,0,0,0,0,0,0,0,"5"
"23797",0,0,0,0,0,0,0,0,0,0,0,"5"
"23798",0,0,0,0,0,0,0,0,0,0,0,"5"
"23799",0,0,0,0,3,0,0,0,0,0,0,"0"
"23800",0,3,1,0,0,0,0,0,0,0,0,"5"
"23801",0,0,0,0,0,0,0,0,0,0,0,"5"
"23802",0,0,0,0,0,0,0,0,0,0,0,"5"
"23803",0,0,0,0,0,0,1,0,0,0,0,"5"
"23804",0,0,0,0,0,0,0,0,0,0,0,"5"
"23805",0,2,0,0,0,0,0,0,0,0,0,"5"
"23806",0,0,0,1,0,0,0,0,0,0,0,"3"
"23807",0,5,2,0,0,0,0,0,0,0,0,"5"
"23808",0,0,4,0,0,0,0,4,0,0,0,"5"
"23809",0,0,0,0,0,0,0,0,0,0,0,"5"
"23810",0,0,0,0,0,0,0,0,0,0,0,"5"
"23811",0,1,0,0,0,0,0,0,0,0,0,"5"
"23812",0,0,0,2,0,0,0,0,0,0,0,"3"
"23813",0,0,0,0,0,0,0,0,0,0,0,"5"
"23814",0,0,0,1,0,0,0,0,0,0,0,"3"
"23815",0,0,0,0,0,0,0,0,0,0,0,"5"
"23816",0,1,0,0,0,0,0,0,0,0,0,"5"
"23817",0,0,0,0,0,0,0,0,0,0,0,"5"
"23818",0,0,0,0,0,0,0,0,0,0,0,"5"
"23819",0,0,0,0,0,0,0,0,0,0,0,"5"
"23820",0,0,0,0,0,0,0,0,0,0,0,"0"
"23821",0,0,0,0,0,0,0,0,0,0,0,"5"
"23822",0,0,0,0,0,0,0,0,0,0,0,"5"
"23823",0,0,0,0,0,0,0,0,0,0,0,"5"
"23824",0,0,0,0,0,0,0,0,0,0,0,"5"
"23825",0,0,0,0,0,0,0,0,0,0,0,"5"
"23826",0,0,0,0,0,0,0,0,0,0,0,"5"
"23827",0,0,0,0,0,0,0,0,0,0,0,"5"
"23828",0,0,0,0,0,0,0,0,0,0,0,"5"
"23829",0,0,0,0,0,0,0,0,0,0,0,"5"
"23830",0,0,0,0,0,0,0,0,0,0,0,"5"
"23831",0,0,1,0,0,0,0,0,0,0,0,"5"
"23832",0,0,0,0,0,0,0,0,0,0,0,"5"
"23833",0,0,1,0,0,0,0,1,0,0,0,"5"
"23834",0,0,0,0,0,0,0,0,0,0,0,"5"
"23835",0,0,0,0,0,0,0,0,0,0,0,"5"
"23836",0,0,0,0,0,0,0,0,0,0,0,"5"
"23837",0,0,0,0,0,0,0,0,0,0,0,"5"
"23838",0,0,1,0,0,0,0,0,0,0,0,"5"
"23839",0,0,0,0,0,0,6,0,0,0,0,"5"
"23840",0,0,0,0,0,0,0,0,0,0,0,"5"
"23841",0,0,0,0,0,0,0,0,0,0,0,"5"
"23842",0,0,0,0,0,0,0,0,0,0,0,"5"
"23843",0,0,0,0,0,0,0,0,0,0,0,"5"
"23844",0,0,1,0,0,0,0,0,0,0,0,"5"
"23845",0,0,0,0,0,4,0,0,0,0,0,"5"
"23846",0,0,0,0,0,0,0,0,0,0,0,"5"
"23847",0,0,0,0,0,0,0,0,0,0,0,"5"
"23848",0,0,0,0,0,0,0,0,1,0,0,"0"
"23849",0,0,0,4,0,0,0,0,0,0,0,"5"
"23850",1,0,0,0,0,0,0,0,0,0,0,"3"
"23851",0,0,3,0,0,0,0,0,0,0,0,"5"
"23852",0,0,0,0,0,0,0,0,0,0,0,"5"
"23853",0,0,0,0,0,0,0,0,0,0,0,"5"
"23854",0,0,0,0,0,0,0,0,0,0,0,"5"
"23855",2,0,0,0,0,0,0,0,0,0,0,"3"
"23856",0,0,0,0,0,0,0,0,0,0,0,"5"
"23857",1,0,0,0,0,0,0,0,0,0,0,"3"
"23858",0,0,0,0,0,0,0,0,0,0,0,"5"
"23859",0,0,0,0,0,0,0,0,0,0,0,"5"
"23860",0,0,0,0,0,0,0,0,0,0,0,"5"
"23861",0,0,0,0,0,0,0,0,0,0,0,"0"
"23862",0,0,0,0,0,0,0,0,0,0,0,"5"
"23863",0,0,1,2,0,0,0,0,0,0,0,"5"
"23864",0,0,0,0,0,0,0,0,0,0,0,"5"
"23865",0,0,5,0,0,0,0,0,0,0,0,"5"
"23866",0,0,0,0,0,0,0,0,0,0,0,"5"
"23867",0,0,0,0,0,0,0,0,0,0,0,"5"
"23868",0,0,0,0,0,0,0,0,0,0,0,"5"
"23869",0,0,0,0,0,0,0,0,0,0,0,"5"
"23870",0,7,0,0,0,0,0,0,0,0,0,"5"
"23871",0,0,0,0,0,0,0,0,0,0,0,"5"
"23872",0,0,0,0,0,0,0,0,0,0,0,"5"
"23873",0,0,0,0,0,0,0,0,0,0,0,"5"
"23874",0,0,0,3,0,0,1,0,0,0,0,"5"
"23875",0,0,0,0,0,0,0,0,0,0,0,"5"
"23876",1,0,0,3,0,0,1,0,0,0,0,"5"
"23877",0,0,0,0,0,0,0,0,0,0,0,"5"
"23878",0,0,0,0,0,0,0,0,0,0,0,"5"
"23879",0,0,2,0,0,0,0,0,0,0,0,"5"
"23880",0,0,0,0,0,0,0,0,0,0,0,"5"
"23881",0,0,0,0,0,0,0,0,0,0,0,"5"
"23882",0,0,0,0,0,0,1,0,0,0,0,"5"
"23883",0,0,0,0,0,0,0,0,0,0,0,"5"
"23884",0,0,0,0,0,0,0,0,0,0,0,"5"
"23885",0,0,0,0,0,0,0,0,0,0,0,"5"
"23886",0,0,0,0,0,0,0,0,0,0,0,"5"
"23887",49,0,0,0,0,0,0,0,0,0,0,"3"
"23888",0,0,0,0,0,0,0,0,0,0,0,"5"
"23889",0,0,0,0,0,0,0,0,0,0,0,"5"
"23890",0,0,0,0,0,0,0,0,0,0,0,"5"
"23891",0,0,0,0,0,0,0,0,0,0,0,"5"
"23892",0,0,0,0,0,0,0,0,0,0,0,"5"
"23893",0,0,0,0,0,0,0,0,0,0,0,"5"
"23894",0,1,0,0,0,0,0,0,0,0,0,"5"
"23895",0,0,0,0,0,0,0,0,0,0,0,"5"
"23896",0,0,0,0,0,0,0,0,0,0,0,"5"
"23897",0,0,0,0,0,0,0,0,0,0,0,"5"
"23898",0,0,0,0,0,0,0,0,0,0,0,"5"
"23899",0,0,0,0,0,0,0,0,0,0,0,"5"
"23900",0,0,0,0,0,0,0,0,0,0,0,"5"
"23901",0,0,0,0,0,0,0,0,0,0,0,"5"
"23902",0,0,3,0,0,0,0,0,0,0,0,"5"
"23903",0,0,0,0,0,0,0,0,0,0,0,"5"
"23904",0,0,0,0,0,0,0,0,0,0,0,"5"
"23905",5,0,0,7,0,0,5,0,0,0,0,"5"
"23906",0,0,0,0,0,0,0,0,0,0,0,"5"
"23907",2,0,0,0,0,0,0,0,0,0,0,"3"
"23908",0,0,0,0,0,0,0,0,0,0,0,"5"
"23909",0,0,0,0,0,0,0,0,0,0,0,"5"
"23910",0,0,0,0,0,2,0,0,0,0,0,"5"
"23911",0,0,0,0,0,0,0,0,0,0,0,"5"
"23912",0,0,0,0,0,0,0,0,0,0,0,"5"
"23913",0,0,0,1,0,0,0,0,0,0,0,"3"
"23914",0,0,0,0,0,0,0,0,0,0,0,"5"
"23915",6,0,0,0,0,0,0,0,0,0,0,"3"
"23916",0,0,0,0,0,0,0,0,0,0,0,"5"
"23917",0,0,0,0,0,0,0,0,0,0,0,"5"
"23918",0,0,0,0,0,0,0,0,0,0,0,"5"
"23919",0,0,0,0,0,0,0,0,0,0,0,"5"
"23920",0,0,1,0,0,0,0,0,0,0,0,"5"
"23921",0,0,0,0,0,0,0,0,0,0,0,"5"
"23922",0,0,0,0,0,0,0,0,0,0,0,"5"
"23923",0,0,0,0,0,0,0,0,0,0,0,"5"
"23924",0,0,0,1,0,0,0,0,0,0,0,"3"
"23925",0,0,0,0,0,1,0,0,0,0,0,"5"
"23926",0,0,0,0,0,0,0,0,0,0,0,"5"
"23927",0,0,0,1,0,0,0,0,0,0,0,"3"
"23928",0,0,0,0,0,0,0,0,0,0,0,"5"
"23929",0,0,0,0,0,0,0,0,0,0,0,"5"
"23930",0,0,0,0,0,1,0,0,0,0,0,"5"
"23931",1,0,0,0,0,0,0,0,0,0,0,"3"
"23932",0,0,0,0,0,0,0,0,0,0,0,"5"
"23933",0,0,0,2,0,0,0,0,0,0,0,"3"
"23934",0,0,0,0,0,0,0,0,0,0,0,"5"
"23935",0,0,0,0,0,0,0,0,0,0,0,"5"
"23936",0,0,0,0,0,2,0,0,0,0,0,"5"
"23937",0,0,1,0,0,0,0,0,0,0,0,"5"
"23938",0,0,0,0,0,0,0,0,0,0,0,"0"
"23939",0,0,0,0,0,0,1,0,0,0,0,"5"
"23940",0,0,0,0,0,1,0,0,0,0,0,"5"
"23941",0,0,0,0,0,0,0,0,0,0,0,"5"
"23942",0,0,0,4,0,0,0,0,0,0,0,"5"
"23943",0,0,0,0,0,0,0,0,0,0,0,"5"
"23944",0,0,1,0,0,0,0,0,0,0,0,"5"
"23945",0,0,0,0,0,0,0,0,0,0,0,"5"
"23946",0,2,0,0,0,0,0,0,0,2,0,"0"
"23947",0,0,0,0,0,0,0,0,0,0,0,"5"
"23948",0,0,0,0,0,0,0,0,0,0,0,"5"
"23949",0,0,0,3,0,0,0,0,0,0,0,"5"
"23950",0,0,0,0,0,0,0,0,0,0,0,"5"
"23951",0,0,0,0,0,0,0,0,0,0,0,"5"
"23952",1,0,0,0,0,0,0,0,0,0,0,"3"
"23953",0,0,0,0,0,0,0,0,0,0,0,"5"
"23954",0,0,0,0,0,0,0,0,0,0,0,"5"
"23955",0,0,0,0,0,0,0,0,0,1,0,"0"
"23956",0,0,0,0,0,0,0,0,0,0,0,"5"
"23957",0,0,0,0,0,0,0,0,0,0,0,"5"
"23958",0,0,0,0,0,0,0,0,0,0,0,"5"
"23959",0,0,0,0,0,0,0,0,0,0,0,"5"
"23960",0,0,0,0,0,1,0,0,0,0,0,"5"
"23961",0,0,1,0,0,0,0,0,0,0,0,"5"
"23962",0,0,0,0,0,0,0,0,0,0,0,"5"
"23963",0,0,0,0,8,0,0,0,0,0,0,"0"
"23964",0,0,0,0,0,0,0,0,0,0,0,"0"
"23965",0,0,0,0,0,0,0,0,0,0,0,"5"
"23966",0,0,0,1,0,0,0,0,0,0,0,"3"
"23967",1,0,0,0,0,0,1,0,0,0,0,"5"
"23968",0,0,0,0,0,0,0,0,0,0,0,"5"
"23969",0,0,0,0,0,0,0,0,0,0,0,"5"
"23970",0,0,0,0,0,0,0,0,0,0,0,"5"
"23971",0,0,0,0,0,0,0,0,0,0,0,"5"
"23972",0,0,0,0,0,0,0,0,0,0,0,"5"
"23973",2,0,0,1,0,0,0,0,0,0,0,"3"
"23974",0,0,0,1,0,0,0,0,0,0,0,"3"
"23975",0,0,0,1,0,0,0,0,0,0,0,"3"
"23976",0,0,5,5,0,0,0,0,0,0,0,"5"
"23977",0,0,0,0,0,0,0,0,0,0,0,"5"
"23978",0,0,0,0,0,0,0,0,0,0,0,"5"
"23979",0,0,0,1,0,0,0,0,0,0,0,"3"
"23980",0,0,0,0,2,0,0,0,0,0,0,"0"
"23981",0,0,0,0,0,0,0,0,0,0,0,"5"
"23982",0,0,0,0,0,0,0,0,0,0,0,"5"
"23983",0,0,1,0,0,0,0,0,0,0,0,"5"
"23984",0,1,0,0,0,0,0,0,0,0,0,"5"
"23985",0,0,0,0,0,0,0,0,0,0,0,"5"
"23986",0,0,0,0,0,0,0,0,0,0,0,"5"
"23987",0,0,0,0,0,0,0,0,0,0,0,"5"
"23988",0,0,0,0,0,0,0,0,0,0,0,"0"
"23989",0,2,1,0,0,0,0,0,0,0,0,"5"
"23990",0,0,0,0,0,0,0,0,0,0,0,"0"
"23991",0,0,0,0,0,0,0,0,0,0,0,"0"
"23992",0,0,0,0,0,0,0,0,0,0,0,"5"
"23993",0,1,0,0,0,0,0,0,0,0,0,"5"
"23994",0,0,0,0,0,0,0,0,0,0,0,"5"
"23995",1,0,0,0,0,0,0,0,0,0,0,"3"
"23996",0,0,0,0,0,1,0,0,0,0,0,"5"
"23997",0,1,0,0,0,0,0,0,0,0,0,"5"
"23998",0,0,0,0,0,0,0,0,0,0,0,"5"
"23999",1,0,0,5,0,0,0,0,0,0,0,"3"
"24000",0,0,0,0,0,0,0,0,0,0,0,"5"
"24001",1,0,0,0,0,0,0,0,0,0,0,"3"
"24002",0,0,0,0,0,0,0,0,0,0,0,"5"
"24003",0,0,0,2,2,1,0,0,0,0,0,"3"
"24004",0,0,0,0,0,0,0,0,0,0,0,"5"
"24005",0,0,0,0,0,0,0,0,0,0,0,"5"
"24006",0,0,0,0,0,0,0,0,0,0,0,"0"
"24007",0,0,1,0,0,0,0,0,0,0,0,"5"
"24008",0,0,0,0,0,0,0,0,0,0,0,"5"
"24009",0,0,0,0,0,0,0,0,0,0,0,"5"
"24010",0,0,0,0,0,0,0,0,0,0,0,"5"
"24011",0,0,0,0,0,0,0,0,0,0,0,"0"
"24012",0,1,0,0,0,0,0,0,0,0,0,"5"
"24013",0,0,0,0,0,0,0,0,0,0,0,"5"
"24014",0,0,0,0,0,0,0,0,0,0,0,"5"
"24015",0,0,0,0,0,0,0,0,0,0,0,"5"
"24016",0,0,0,0,0,0,0,0,1,0,0,"0"
"24017",0,0,0,0,0,0,0,0,0,0,0,"5"
"24018",0,0,0,0,0,0,0,0,0,0,0,"5"
"24019",0,0,0,1,0,0,0,0,0,0,0,"3"
"24020",0,2,0,0,0,2,0,0,0,2,2,"5"
"24021",0,0,0,0,0,0,0,0,0,0,0,"5"
"24022",0,0,0,0,0,0,0,0,0,0,0,"5"
"24023",0,0,0,0,0,0,0,0,0,0,0,"5"
"24024",0,0,0,0,0,0,0,0,0,0,0,"5"
"24025",0,0,0,0,0,0,0,0,0,0,0,"5"
"24026",0,0,0,0,0,0,0,0,0,0,0,"5"
"24027",0,0,0,0,0,0,0,0,0,0,0,"5"
"24028",0,0,0,0,0,0,0,0,0,0,0,"0"
"24029",0,0,0,0,0,0,0,0,0,0,0,"5"
"24030",0,0,0,0,0,0,0,0,0,0,0,"5"
"24031",0,0,0,0,0,0,0,0,0,0,0,"5"
"24032",0,0,0,0,0,0,0,0,0,0,0,"5"
"24033",0,0,0,0,0,0,0,0,0,0,0,"5"
"24034",0,0,0,0,0,0,0,0,0,0,0,"5"
"24035",1,0,0,1,0,0,1,0,0,0,0,"5"
"24036",0,0,0,0,0,0,0,0,0,0,0,"0"
"24037",0,0,0,1,0,0,0,0,0,0,0,"3"
"24038",0,0,0,0,0,0,0,0,0,0,0,"0"
"24039",0,0,0,0,0,1,0,0,0,0,0,"5"
"24040",0,0,0,0,0,0,0,1,0,0,0,"0"
"24041",0,0,0,0,0,0,0,0,0,0,0,"5"
"24042",0,0,0,0,0,0,0,0,0,0,0,"5"
"24043",0,0,0,0,0,0,0,0,0,0,0,"5"
"24044",0,0,0,0,0,0,0,0,0,0,0,"5"
"24045",0,0,0,0,0,0,0,0,0,0,0,"5"
"24046",0,1,0,0,0,0,0,0,0,0,0,"5"
"24047",0,1,0,0,0,0,0,0,0,0,0,"5"
"24048",0,0,0,0,0,0,0,0,0,0,0,"0"
"24049",0,0,0,0,0,0,0,0,0,0,0,"5"
"24050",0,0,0,0,0,0,0,0,0,0,0,"5"
"24051",0,0,0,0,0,0,0,0,0,0,0,"5"
"24052",0,0,0,0,0,0,0,0,0,0,0,"5"
"24053",0,0,0,0,0,0,0,0,0,0,0,"5"
"24054",0,0,0,0,0,0,0,0,0,0,0,"5"
"24055",0,0,0,0,0,0,0,0,0,0,0,"5"
"24056",0,0,1,0,0,0,0,0,0,0,0,"5"
"24057",0,0,0,0,0,0,0,0,0,0,0,"5"
"24058",0,0,0,0,0,0,0,0,0,0,0,"0"
"24059",0,0,0,0,0,0,0,0,0,0,0,"5"
"24060",0,0,0,0,0,0,0,0,0,0,0,"5"
"24061",0,0,0,0,0,1,0,0,0,0,0,"5"
"24062",0,0,0,0,0,0,0,0,0,0,0,"5"
"24063",0,0,0,0,0,0,0,0,0,0,0,"5"
"24064",0,0,0,0,0,0,0,0,0,0,0,"5"
"24065",0,0,0,0,0,0,0,0,0,0,0,"5"
"24066",0,0,0,0,0,0,0,0,0,0,0,"5"
"24067",0,2,0,0,0,0,0,0,0,0,0,"5"
"24068",0,0,0,0,0,0,0,0,0,0,0,"5"
"24069",0,0,0,0,0,0,0,0,0,0,0,"0"
"24070",0,0,0,0,0,0,0,0,0,0,0,"5"
"24071",0,0,0,0,0,0,0,0,0,0,0,"5"
"24072",0,0,0,0,0,0,0,0,0,0,0,"0"
"24073",0,0,0,0,0,0,0,0,0,0,0,"5"
"24074",0,1,0,0,0,0,0,0,0,0,0,"5"
"24075",1,0,0,0,0,0,0,0,0,0,0,"3"
"24076",0,0,0,0,0,0,1,0,0,0,0,"5"
"24077",0,0,0,0,0,0,0,0,0,0,0,"5"
"24078",0,0,0,0,0,0,0,0,0,0,0,"5"
"24079",0,1,0,0,0,0,0,0,0,0,0,"5"
"24080",0,0,0,0,0,0,0,0,0,0,0,"5"
"24081",0,0,0,1,0,0,0,0,0,0,0,"3"
"24082",0,0,0,0,0,0,0,0,0,0,0,"5"
"24083",0,1,0,0,0,0,0,0,0,0,0,"5"
"24084",0,0,0,0,0,0,0,0,0,0,0,"5"
"24085",0,0,0,0,0,0,0,0,0,0,0,"5"
"24086",0,0,0,0,0,0,0,0,0,0,0,"5"
"24087",0,0,0,0,0,0,0,0,0,0,0,"0"
"24088",0,0,0,0,0,0,0,0,0,0,0,"5"
"24089",0,0,2,0,0,0,0,0,0,0,0,"5"
"24090",0,0,0,0,0,0,0,0,0,0,0,"5"
"24091",0,0,0,0,0,0,0,0,0,0,0,"5"
"24092",6,0,0,0,0,0,2,0,0,0,0,"5"
"24093",0,0,0,0,0,0,0,0,0,0,0,"5"
"24094",0,0,14,0,0,0,0,14,0,0,0,"5"
"24095",0,0,0,0,0,0,0,0,0,0,0,"5"
"24096",0,0,0,0,0,0,0,0,0,0,0,"5"
"24097",0,0,0,0,0,0,0,0,0,0,0,"5"
"24098",0,0,0,0,0,0,0,0,0,0,0,"5"
"24099",0,0,0,0,0,2,0,0,0,0,0,"5"
"24100",1,0,0,0,0,0,0,0,0,0,0,"3"
"24101",0,0,0,0,0,0,0,0,0,0,0,"5"
"24102",0,0,0,0,0,0,0,0,0,0,0,"5"
"24103",0,0,0,0,0,0,0,0,0,0,0,"5"
"24104",0,0,0,0,0,0,0,0,0,0,0,"5"
"24105",0,0,0,0,0,0,0,0,0,0,0,"5"
"24106",0,0,0,0,0,0,0,0,0,0,0,"5"
"24107",0,0,0,0,0,0,0,0,0,0,0,"5"
"24108",0,0,0,0,0,0,0,0,0,0,0,"5"
"24109",0,0,0,0,0,0,0,0,0,0,0,"5"
"24110",0,0,0,0,0,0,0,0,0,0,0,"5"
"24111",0,0,0,0,0,0,0,0,0,0,0,"5"
"24112",0,0,0,0,0,0,0,0,0,0,0,"5"
"24113",0,0,0,0,0,0,0,0,0,0,0,"5"
"24114",0,0,0,0,0,2,0,0,0,0,0,"5"
"24115",0,0,1,0,0,0,0,0,0,0,0,"5"
"24116",3,0,0,1,0,0,0,0,0,0,0,"3"
"24117",0,0,0,0,0,0,0,0,0,0,0,"5"
"24118",0,0,0,0,0,0,0,0,0,0,0,"0"
"24119",0,0,0,0,0,0,0,0,0,0,0,"5"
"24120",0,0,0,0,0,0,0,0,0,0,0,"5"
"24121",0,0,0,0,0,0,0,0,0,0,0,"5"
"24122",0,0,0,0,0,0,0,0,0,0,0,"5"
"24123",0,0,0,0,0,0,0,0,0,0,0,"5"
"24124",0,0,0,0,0,0,0,0,0,0,0,"5"
"24125",0,0,0,0,0,0,0,0,0,0,0,"5"
"24126",0,0,0,0,0,0,0,0,0,0,0,"5"
"24127",0,0,0,0,0,0,0,0,0,0,0,"5"
"24128",0,0,2,0,0,0,0,0,0,0,0,"5"
"24129",0,0,0,0,0,0,0,0,0,0,2,"0"
"24130",0,0,0,1,0,0,0,0,0,0,0,"3"
"24131",0,0,0,0,0,0,0,0,0,0,0,"5"
"24132",0,0,7,0,0,0,0,0,0,0,0,"5"
"24133",0,0,1,0,0,0,0,0,0,0,0,"5"
"24134",0,0,0,0,0,0,0,0,0,0,0,"5"
"24135",0,0,0,0,0,0,0,0,0,0,0,"5"
"24136",0,0,0,0,0,0,0,0,0,0,0,"5"
"24137",0,0,0,0,0,0,0,0,0,0,0,"5"
"24138",10,13,0,0,0,23,0,0,0,13,23,"5"
"24139",0,0,0,2,2,0,0,0,0,0,0,"3"
"24140",0,0,3,0,0,0,0,0,0,0,0,"5"
"24141",0,7,0,0,0,0,0,0,0,0,0,"5"
"24142",0,0,0,0,0,0,0,0,0,0,0,"5"
"24143",0,0,2,0,0,0,0,0,0,0,0,"5"
"24144",0,0,0,0,0,0,0,0,8,0,0,"0"
"24145",0,0,0,0,0,0,0,0,0,0,0,"5"
"24146",1,0,0,0,0,0,0,0,0,0,0,"3"
"24147",0,0,0,4,0,0,0,0,0,0,0,"5"
"24148",0,0,0,0,0,0,0,0,0,0,0,"5"
"24149",0,0,0,0,0,0,0,0,0,0,0,"5"
"24150",0,1,0,0,0,0,0,0,0,0,0,"5"
"24151",0,0,0,0,0,0,0,0,0,0,0,"5"
"24152",0,0,0,0,0,0,0,0,0,0,0,"5"
"24153",0,0,0,0,0,0,0,0,0,0,0,"5"
"24154",0,0,0,0,0,0,0,0,0,0,0,"5"
"24155",0,0,0,0,0,0,0,0,0,0,0,"5"
"24156",0,0,0,4,0,0,0,0,0,0,0,"5"
"24157",0,0,0,0,0,0,0,0,0,0,0,"5"
"24158",0,0,21,0,0,0,0,0,0,0,0,"5"
"24159",0,0,0,0,0,0,0,0,0,0,0,"5"
"24160",0,0,0,0,0,0,0,0,0,0,0,"5"
"24161",0,0,0,0,0,0,0,0,0,0,0,"5"
"24162",0,0,0,0,0,0,0,0,0,0,0,"5"
"24163",0,0,0,0,0,1,0,0,0,0,0,"5"
"24164",0,0,0,0,0,0,0,0,0,0,0,"5"
"24165",0,0,0,0,0,0,0,0,0,0,0,"5"
"24166",0,0,0,0,0,0,0,0,0,0,0,"5"
"24167",0,0,0,0,0,1,0,0,0,0,0,"5"
"24168",0,0,0,0,0,0,0,0,0,0,0,"5"
"24169",0,1,0,0,0,0,0,0,0,0,0,"5"
"24170",0,0,0,1,0,0,0,0,0,0,0,"3"
"24171",0,0,1,0,0,0,0,0,0,0,0,"5"
"24172",0,0,0,0,0,0,0,0,0,0,0,"5"
"24173",0,0,0,3,0,0,1,0,0,0,0,"5"
"24174",0,0,0,0,0,0,0,0,0,0,0,"5"
"24175",0,0,0,0,0,2,0,0,0,0,0,"5"
"24176",0,0,0,0,0,0,0,0,0,0,0,"5"
"24177",3,0,0,3,0,0,10,0,0,0,0,"5"
"24178",0,0,0,0,0,0,0,0,0,0,0,"5"
"24179",0,4,0,0,0,0,0,0,0,0,0,"5"
